corridor_member_id,prior_loans_with_cu,loans_paid_in_full,ever_30_dpd_with_cu,months_since_last_cu_loan
surface,1,5,false,34.6972
series,2,0,false,38.5159
particularly,2,2,true,1.0
give,4,3,false,35.0403
water,4,1,false,47.3695
author,2,1,false,38.1185
strong,3,2,false,1.5931
break,4,2,false,36.422
buy,3,1,false,84.0
hope,7,2,false,10.6966
minute,5,2,false,43.4638
offer,1,1,true,10.6702
weight,0,2,false,35.4457
long,3,1,false,40.1715
career,3,1,false,12.2335
education,2,1,false,35.8764
pass,2,2,false,1.0
as,7,2,false,32.5373
white,2,3,false,84.0
debate,2,2,false,1.9316
miss,2,3,false,5.742
buy,1,2,false,58.2642
fund,3,3,false,44.2983
radio,4,1,true,53.214
home,3,1,false,20.93
would,0,2,false,65.5436
win,3,3,false,22.9675
name,3,2,true,1.0
institution,5,1,false,22.6265
action,5,5,false,39.6538
court,5,0,false,34.3155
interest,1,1,false,1.0
fish,6,2,true,25.7589
case,2,2,false,20.9153
develop,2,3,false,84.0
interesting,0,1,false,32.9134
true,1,1,false,23.4832
could,2,2,false,58.9827
shake,0,1,false,6.74
though,0,1,false,20.1748
five,3,1,false,59.2666
group,3,2,false,7.335
subject,5,3,true,37.6547
Mr,3,3,false,1.0
note,4,0,false,1.0
set,3,0,false,71.9092
feeling,2,1,false,1.0
seek,3,2,false,42.2573
however,0,0,false,55.5453
sit,3,1,false,28.3786
partner,3,1,false,11.3331
today,4,2,false,48.5183
design,3,1,false,23.3734
like,5,2,true,1.0
authority,1,1,false,49.0146
task,2,2,false,34.8233
fast,1,1,false,66.5873
main,1,2,true,53.2956
radio,1,2,false,1.0
ok,6,3,true,50.6459
model,0,2,false,1.0
half,3,2,false,1.0
treatment,2,3,false,49.0248
agree,1,2,true,3.1656
natural,1,4,false,43.8461
religious,5,2,false,4.7772
agency,2,2,false,8.5575
heavy,3,4,true,58.7957
race,3,0,false,26.5627
rule,0,0,false,1.0
machine,3,1,true,43.2562
product,3,2,false,1.0
attorney,4,1,false,36.7566
author,5,2,false,9.2387
visit,4,3,false,1.0
tell,3,3,false,29.9507
through,2,2,false,1.0
modern,3,2,false,13.4087
newspaper,2,2,false,84.0
evening,2,3,false,1.0
project,2,1,false,22.2351
food,5,2,false,28.8209
family,3,1,false,51.019
appear,2,3,false,1.0
as,3,3,false,22.9287
clearly,3,1,false,1.0
significant,6,3,false,20.3294
method,1,4,true,5.4241
that,1,2,false,5.202
ever,6,3,false,12.6986
staff,3,1,false,55.9442
Mr,2,2,false,37.1181
play,4,3,false,1.0
especially,1,2,false,1.0
conference,1,0,false,29.27
fact,1,2,false,42.2441
food,4,4,false,4.5496
write,2,1,false,58.3178
during,4,0,false,73.6985
letter,2,1,false,18.4842
political,2,3,false,20.4487
that,6,2,false,30.0101
democratic,4,4,false,44.0893
into,5,3,true,1.0
in,2,2,false,55.428
later,3,3,false,67.3192
area,4,2,false,1.0
few,3,0,false,53.5263
for,1,0,false,20.0676
nothing,2,2,false,6.3495
someone,3,2,false,84.0
industry,3,2,true,1.0
stock,2,5,false,11.7448
simple,5,3,false,29.4834
low,2,0,false,43.8653
but,6,2,false,65.3476
call,3,3,false,41.8384
nothing,2,3,false,52.9535
need,2,0,false,43.6887
bag,2,0,false,45.6288
investment,4,2,true,41.3287
author,2,2,false,6.5205
never,1,1,true,24.7425
concern,2,2,false,21.8096
sister,1,2,false,36.7987
might,1,3,false,1.0
series,1,1,false,70.3783
let,4,2,false,3.019
quite,4,0,false,50.4276
discussion,4,1,false,59.5671
find,4,2,false,54.0081
than,1,2,false,83.5352
like,1,5,false,34.094
major,1,3,false,45.0768
fight,4,1,false,35.0915
per,2,1,false,1.0
key,5,4,false,54.8105
left,4,2,false,31.6314
national,4,2,false,1.0
sit,3,2,false,37.5158
film,4,1,false,47.6031
house,7,3,false,20.6435
school,2,2,false,11.4893
car,3,1,false,51.4971
maintain,2,3,false,60.8805
war,7,5,false,25.9672
easy,5,3,false,35.1909
role,1,1,false,84.0
eight,1,3,true,70.9883
quality,3,2,false,58.1241
protect,2,2,false,36.5397
push,2,2,true,1.0
blue,2,2,false,46.6316
push,3,1,false,1.0
name,2,3,false,54.1657
themselves,3,1,false,76.9709
suggest,4,1,false,27.7136
well,2,3,false,36.5415
nature,5,2,false,15.3961
book,3,0,false,39.6671
friend,4,3,false,77.0945
just,4,1,true,6.444
mission,2,1,true,26.6629
general,6,2,false,32.7205
top,2,3,false,38.9068
feel,3,2,false,43.4591
camera,3,2,true,1.0
ten,1,3,true,18.6347
different,2,2,false,1.0
strong,3,2,false,43.773
government,1,2,false,43.0979
factor,3,2,false,17.7757
product,4,4,false,71.1688
speak,3,2,false,13.175
two,3,1,false,20.737
property,2,1,false,61.5102
he,3,4,false,17.9775
gun,2,0,false,31.4076
recently,4,2,false,52.6793
left,1,1,true,28.2161
picture,3,0,false,79.1995
loss,0,1,false,1.0
public,3,1,false,62.9006
surface,6,2,false,6.7356
all,4,1,false,39.6779
shake,1,3,false,67.5294
magazine,1,2,false,5.7153
plant,4,2,true,47.7086
step,3,2,true,37.4255
serve,1,4,false,13.7824
ask,3,1,true,51.7531
maybe,1,1,false,34.6427
walk,1,1,false,48.5179
letter,3,0,false,25.1125
quality,4,4,false,21.8076
around,1,3,false,30.3421
there,2,0,false,6.35
for,3,1,false,29.7084
program,0,0,false,22.4321
push,0,0,true,44.9055
hour,1,1,false,32.0378
green,5,2,false,12.9924
develop,1,2,false,1.0
agreement,5,2,false,25.4887
again,3,0,false,54.6861
avoid,4,4,false,29.8104
memory,3,2,false,80.3121
deal,2,1,false,27.597
body,3,2,false,1.0
stand,1,0,false,77.5424
without,4,4,true,1.0
everybody,1,1,false,1.0
body,0,2,false,2.116
city,1,2,false,55.4813
market,2,3,false,57.753
consider,3,1,true,16.2046
have,0,1,true,55.9594
people,4,1,false,41.7106
continue,3,3,false,21.6186
boy,4,1,false,5.5096
pull,3,1,true,47.2394
cover,3,1,false,1.0
paper,3,2,false,21.8334
produce,0,1,false,29.9118
once,3,2,false,64.7402
heavy,6,3,false,1.0
idea,5,0,false,31.4681
line,1,0,false,2.5494
rock,4,0,false,45.9191
care,5,3,false,53.4834
evening,2,2,false,12.8866
area,1,1,false,34.619
hit,5,2,false,29.7409
history,4,0,false,28.8995
guess,1,1,false,52.932
story,4,2,true,69.7821
race,1,2,false,40.6823
whole,4,1,false,1.0
produce,4,0,true,63.4322
commercial,3,1,false,51.5278
general,4,3,false,36.5085
today,4,1,false,1.0
this,3,1,false,1.0
book,2,0,false,1.0
moment,3,1,false,55.6055
manager,3,1,false,14.2717
fight,2,4,false,53.9848
protect,3,3,true,41.5218
night,1,1,false,46.7364
hear,1,2,true,26.2206
lawyer,2,1,false,23.66
full,1,2,false,4.1819
clearly,3,4,true,40.5602
wind,3,4,false,40.1044
rate,2,3,false,10.3307
international,8,4,false,46.8877
foot,2,2,false,14.9972
while,4,2,false,1.0
clearly,5,2,false,16.5078
song,3,1,false,35.5859
until,1,2,false,64.5763
smile,1,5,false,32.1065
expect,6,2,false,21.8058
direction,4,1,false,9.1883
left,3,3,true,84.0
foot,2,0,false,70.2503
clear,4,1,false,17.3483
mouth,2,4,false,46.1058
size,3,2,false,22.0244
central,3,0,false,63.2199
station,2,1,false,19.3566
class,6,2,false,37.974
agent,2,2,true,10.0364
crime,4,1,false,1.0
care,3,3,false,1.0
approach,5,1,true,1.0
face,2,1,false,34.2672
baby,4,2,false,50.4154
about,5,3,false,68.3091
kid,5,2,false,29.4109
final,2,0,false,48.2335
west,2,1,true,27.5774
own,2,3,false,5.4346
into,0,0,false,63.1993
analysis,3,0,false,65.5849
lot,2,1,true,55.0464
color,2,1,false,68.3593
however,3,1,false,27.0744
grow,7,4,false,33.7413
close,1,2,false,12.369
send,3,2,false,1.0
assume,4,1,false,5.4439
them,3,2,false,40.6178
under,2,4,true,29.7446
right,6,3,false,45.6744
both,1,1,false,72.8128
shake,1,1,false,38.0561
family,0,2,false,1.0
must,3,2,false,49.5115
main,2,1,false,48.5219
kind,0,3,false,6.1409
anyone,5,0,false,50.567
prevent,1,1,false,25.8276
its,2,1,false,68.1431
live,2,4,true,16.8814
each,5,2,false,1.0
leg,0,2,false,52.2521
conference,4,0,false,1.0
hour,4,0,false,32.0472
along,3,0,false,1.0
around,1,1,false,35.7729
painting,5,3,false,40.2925
edge,3,1,false,14.2735
college,2,1,false,59.8158
buy,1,2,false,84.0
simple,4,4,false,56.1482
page,2,2,false,50.1164
guess,5,0,false,37.3903
in,3,2,false,44.9476
service,0,2,false,32.4958
those,3,4,false,25.1904
prevent,3,1,false,1.0
day,3,3,false,48.0346
strategy,2,3,false,1.0
country,2,2,false,16.1167
artist,4,0,false,3.2868
house,4,2,false,15.9558
significant,7,1,true,1.8028
ability,4,0,false,38.4713
knowledge,2,0,false,15.2548
should,4,3,false,1.0
hand,2,1,true,14.9143
analysis,2,1,false,51.7344
industry,2,2,true,20.1731
wall,7,3,true,30.2106
out,2,2,false,48.4342
important,1,0,false,55.5162
whether,2,1,true,34.4223
production,2,1,false,7.2649
build,1,3,false,8.1695
report,3,0,false,21.1756
set,5,0,false,4.5209
special,4,1,false,28.5786
government,2,1,false,34.7388
whole,3,3,false,1.0
now,3,2,false,73.3947
nature,1,1,true,65.4447
environment,3,1,true,13.5702
explain,2,2,true,67.0157
relationship,1,4,false,12.8865
have,2,2,false,39.1923
card,3,1,false,27.4632
director,5,2,false,45.2574
industry,3,0,false,22.2463
enough,3,2,false,22.8414
partner,2,0,false,49.3986
what,0,1,false,30.2037
everything,5,4,false,44.6874
away,3,1,false,1.0
board,2,2,false,15.0576
western,1,0,false,6.3891
situation,0,1,true,33.0233
agreement,3,2,false,1.0
such,5,1,false,70.4204
along,4,1,true,5.6107
study,1,3,false,27.2093
view,2,2,false,23.0376
research,1,4,false,20.8308
conference,8,0,true,1.0
alone,5,2,false,47.8266
note,2,3,false,39.2633
over,6,3,true,35.2665
how,3,1,false,35.2053
million,5,2,false,1.0
international,3,1,false,2.7998
skin,2,0,false,84.0
along,1,1,true,53.9308
finish,4,1,false,49.5806
article,1,2,false,60.6941
yourself,3,1,false,1.0
strategy,1,4,false,3.5898
its,1,2,true,28.5357
charge,3,2,false,20.7657
election,1,3,false,32.6908
young,2,2,false,59.8267
cultural,1,3,false,2.6682
big,5,1,false,43.8886
think,5,0,false,4.9991
him,1,1,false,40.9081
call,5,3,false,35.1202
same,3,3,false,47.9993
then,3,3,false,3.2914
man,1,2,false,22.2766
forward,3,2,false,12.9055
capital,3,1,false,43.473
play,1,2,true,30.796
however,2,4,false,4.7544
material,3,3,false,62.5464
performance,4,1,false,24.4015
structure,3,1,false,36.8046
country,2,3,true,25.445
voice,3,0,false,24.447
part,0,1,false,40.9117
involve,3,0,false,49.1539
ahead,1,0,true,47.8932
green,4,1,false,53.2034
necessary,5,2,false,47.2776
law,2,1,false,1.0
health,1,2,false,40.428
east,1,2,false,56.9147
be,4,0,false,48.9079
experience,2,2,false,70.9433
respond,2,2,false,71.5752
style,5,2,false,1.9879
development,1,0,false,84.0
expect,2,1,false,19.492
way,1,4,false,16.1823
could,3,3,false,59.5887
country,4,3,false,45.4102
alone,2,2,false,35.5955
mission,3,1,false,40.8654
the,2,2,false,34.0782
any,5,4,false,28.6933
week,1,2,false,22.6695
few,1,0,false,1.0
director,4,2,false,50.0366
bar,3,2,false,1.0
strategy,2,2,true,3.6368
reveal,2,1,false,32.1852
answer,2,4,false,62.0627
work,6,2,false,1.0
lose,2,2,false,10.6129
lot,3,2,false,2.0269
concern,0,2,false,22.4015
company,4,1,false,47.1177
character,0,2,true,28.3333
option,1,2,false,1.0
man,4,3,false,84.0
environment,3,0,false,47.7448
prepare,4,2,false,57.6884
word,3,3,false,26.1926
picture,5,3,false,59.3646
truth,2,2,false,1.0
go,0,1,false,53.4945
while,4,1,false,41.4928
move,1,0,false,78.73
our,4,2,false,43.0255
data,1,1,false,43.1214
similar,2,0,false,79.6092
instead,3,2,false,33.4112
message,3,0,false,59.4618
work,2,2,false,42.8161
finally,0,1,false,59.6674
community,1,3,false,10.908
now,4,2,false,14.0269
should,3,2,false,45.5455
information,1,2,false,67.7855
alone,5,2,false,54.3694
beautiful,0,2,false,64.6177
mention,5,2,false,34.1054
staff,0,3,true,33.687
including,1,2,false,38.3044
various,1,2,false,16.6023
rock,5,1,false,1.0
put,1,0,false,31.3223
market,0,2,false,29.7727
region,3,1,false,51.4146
trial,1,0,false,18.947
next,4,1,false,21.7655
little,4,2,false,56.1528
different,2,1,false,65.8408
western,2,4,false,34.1148
morning,3,2,false,10.0553
source,0,2,false,31.0917
type,4,4,false,10.1159
name,2,1,false,58.0143
art,1,2,false,51.1292
buy,6,1,false,1.0
body,5,2,false,84.0
attack,3,3,false,7.508
sure,5,2,false,1.0
design,5,3,false,17.0755
alone,0,2,false,30.8225
read,2,1,false,8.1273
hard,1,2,true,53.0223
consider,2,1,false,23.4764
right,4,2,false,43.6244
world,6,1,false,7.5694
partner,2,1,false,4.2128
city,3,2,false,49.3169
you,3,2,false,1.0
despite,4,3,false,50.0798
next,3,0,false,21.0356
doctor,2,2,false,5.9077
himself,0,3,true,16.7404
window,4,3,false,1.0
community,0,2,false,57.6915
choose,5,1,false,59.1615
develop,4,3,false,1.0
make,3,1,false,32.2235
minute,4,0,false,47.6386
government,6,1,false,29.7999
another,2,3,false,3.2451
expect,5,2,true,18.2019
few,6,1,false,56.1916
stuff,2,1,false,18.0678
need,0,1,false,38.4757
suffer,5,2,false,42.0869
all,3,0,false,33.3223
information,1,1,false,21.7021
read,2,4,false,5.4277
effort,4,3,true,74.4406
professional,5,2,true,2.1974
culture,4,0,false,46.7046
everything,1,3,true,52.5365
family,3,2,false,39.51
oil,4,2,false,61.8026
responsibility,2,2,false,18.8942
poor,3,2,false,49.9353
inside,2,1,true,20.3452
often,0,1,false,29.701
enough,1,1,false,1.0
it,3,2,false,33.7758
already,3,1,false,35.2559
family,2,1,false,30.4713
three,3,5,false,34.4602
break,2,2,false,30.4012
with,2,3,false,1.0
worry,8,3,true,69.6379
sell,1,0,true,26.0192
condition,3,1,false,1.0
kid,3,2,true,15.6404
book,3,4,true,47.0602
individual,3,1,false,1.0
shake,3,2,false,22.6179
six,5,1,false,25.961
hit,3,0,false,23.1145
garden,3,2,false,33.0784
program,3,2,false,19.0078
foreign,4,2,false,11.8626
carry,6,1,false,30.9946
manage,3,1,false,82.9088
pay,4,3,false,17.6681
end,3,3,false,29.5864
debate,1,4,false,26.0465
reason,3,0,false,76.538
per,4,1,false,28.3906
own,3,2,false,47.3734
manager,6,0,false,41.1583
arrive,2,2,true,27.8744
cause,1,1,false,60.7717
camera,0,3,false,64.8442
view,7,1,false,27.4275
usually,3,1,false,43.2218
finish,1,2,false,28.284
religious,4,3,false,1.0
I,5,2,true,11.4787
bank,3,2,true,84.0
site,2,2,false,36.167
image,3,2,false,46.3495
position,0,1,false,11.6896
themselves,5,2,false,12.9767
size,2,2,false,16.0787
son,5,2,false,46.606
already,3,1,false,20.8317
forget,3,2,false,82.141
material,3,2,false,22.2378
relationship,2,2,false,22.866
husband,4,2,false,38.0536
baby,2,0,false,33.2182
apply,4,2,false,16.2609
church,2,0,false,25.2009
popular,1,0,true,1.0
tough,4,2,false,39.6144
late,4,2,false,33.3138
recently,3,1,false,9.623
son,1,0,false,63.6427
range,3,0,false,73.1229
range,5,0,false,55.0465
hit,3,1,false,31.2578
everyone,3,2,true,49.276
finally,3,2,false,11.4737
beautiful,4,0,false,1.0
people,1,2,false,49.2011
smile,3,1,true,52.3837
another,3,2,false,35.9054
sometimes,0,2,true,46.0949
style,3,3,false,38.4454
evidence,5,4,false,39.8954
decide,3,2,false,22.7304
might,1,1,false,23.4466
make,3,2,false,1.0
trial,2,4,false,30.0506
alone,3,1,false,45.0201
compare,1,2,false,20.4357
prepare,2,2,false,63.1776
recent,3,1,false,9.9386
join,3,2,false,55.4067
low,1,1,false,1.0
window,2,0,false,27.7443
unit,1,0,false,30.957
alone,1,2,true,51.5661
give,2,2,false,11.4268
action,4,1,false,1.0
describe,4,3,false,46.237
fund,2,2,false,42.6516
job,1,3,true,1.0
start,4,0,false,1.0
the,1,1,false,24.9625
theory,3,0,false,24.2645
concern,4,2,false,51.2151
economy,4,1,true,64.7471
little,1,3,false,44.1186
television,5,3,false,49.2044
culture,0,4,false,1.0
some,6,2,false,10.403
eye,3,1,false,35.9886
industry,3,1,false,48.6597
region,3,2,false,37.138
executive,1,2,false,19.7496
sport,5,1,false,1.0
gas,2,2,false,11.1255
system,3,4,false,51.6326
industry,2,4,false,48.8981
act,3,2,false,40.1681
financial,2,0,false,18.9917
note,5,1,false,49.2209
soon,0,1,false,1.0
watch,2,2,true,50.194
voice,2,0,false,42.5822
heavy,3,1,false,29.5968
turn,2,1,true,1.0
before,0,2,false,38.6185
bed,6,2,false,50.4683
pay,1,2,false,11.4848
personal,4,0,false,39.3436
almost,5,0,false,3.4448
which,2,2,false,49.4874
interview,2,4,true,1.0
front,3,2,false,6.9536
soldier,2,1,false,39.6438
increase,5,0,false,60.9362
sign,3,2,false,62.7532
easy,2,0,true,8.6806
control,4,1,false,25.3935
training,3,2,false,32.3835
cultural,4,2,false,31.7125
report,0,1,false,78.9482
international,2,1,false,58.5306
memory,1,0,false,35.8112
point,3,1,false,21.663
avoid,4,2,false,26.7052
soon,6,3,false,66.5632
business,2,1,false,2.6022
ball,2,1,false,46.3453
teach,2,1,false,17.3431
million,0,4,false,43.2717
movie,4,2,false,20.9366
great,3,1,false,81.2075
build,2,2,false,72.8517
couple,3,1,false,80.9653
hand,5,2,false,34.4559
player,1,2,false,25.8328
seek,4,2,false,56.1022
Congress,4,2,false,22.3343
responsibility,8,2,false,57.3794
look,3,1,false,32.571
could,5,0,false,50.2662
style,2,3,true,40.0792
party,2,2,false,6.7556
bank,1,2,false,7.8333
into,2,3,false,1.0
picture,2,4,false,23.6188
film,6,3,false,1.0
yet,1,2,false,34.6459
chair,5,3,true,57.0227
source,1,3,false,19.003
child,3,2,false,43.9845
case,2,2,false,18.8765
up,0,4,true,41.9402
thus,2,1,false,63.3955
policy,3,0,true,80.7475
change,0,1,false,23.0552
window,4,1,false,1.0
happen,3,3,false,1.0
employee,3,1,false,1.6443
office,1,4,true,23.5229
even,3,2,false,10.432
avoid,3,2,false,46.3426
old,6,2,false,39.0003
level,0,2,false,11.7968
give,6,0,false,50.4651
street,4,3,false,57.6488
traditional,3,1,false,8.8914
mean,4,1,false,11.6929
woman,5,1,false,72.5443
in,3,2,false,44.2288
before,5,2,false,28.766
might,3,1,false,64.8038
interview,4,1,false,50.8472
house,6,1,false,17.2321
respond,2,3,false,58.6817
memory,6,2,false,21.1704
color,0,2,false,42.1949
collection,2,1,false,46.8499
relationship,1,3,false,25.2644
evening,2,1,true,31.8997
travel,5,2,false,33.7551
white,2,1,false,1.0
woman,3,2,false,6.5721
himself,3,4,false,26.7364
though,7,2,false,28.2638
near,4,1,false,61.052
water,1,2,false,25.9652
television,3,3,false,37.0646
nature,3,4,false,35.4608
travel,1,2,true,34.5991
under,2,1,false,31.9147
eat,2,1,false,18.9612
least,0,0,false,74.7634
lead,4,2,false,30.6991
address,3,2,false,71.902
money,4,2,false,68.9431
pay,4,1,true,1.0
opportunity,3,3,false,84.0
direction,2,1,false,60.0335
easy,3,1,false,31.6971
recognize,3,1,false,15.4602
fear,3,3,false,17.1094
anyone,3,2,false,47.5475
my,3,2,false,66.6891
deep,3,1,false,12.2924
significant,4,1,false,38.5106
teach,1,3,false,84.0
suffer,3,2,true,3.4136
day,5,1,false,5.976
marriage,3,1,true,36.764
much,1,5,false,35.3916
discover,4,0,false,11.3293
including,2,1,false,1.875
to,1,1,false,2.3333
prove,0,2,false,77.6431
budget,6,1,false,43.9736
he,4,2,false,58.3796
these,4,3,false,46.1354
protect,1,0,false,27.8492
part,1,2,true,33.6021
court,1,2,false,49.2899
together,1,2,false,10.3686
improve,4,3,false,14.2226
join,2,2,false,32.1185
nearly,2,0,false,1.0
into,2,2,false,52.6347
idea,4,3,false,61.6033
quickly,3,1,false,84.0
national,5,1,true,52.4874
agent,2,1,false,60.214
occur,5,1,false,21.7553
you,3,1,false,1.0
age,2,2,false,34.8369
medical,2,2,false,53.682
per,2,1,false,2.1778
hope,4,5,false,15.3114
key,0,2,false,15.4211
government,6,2,false,62.7493
edge,5,1,false,29.2115
approach,0,3,true,36.3468
ago,2,2,false,4.3324
appear,5,0,false,18.7012
cultural,5,2,false,1.0
task,3,1,false,80.5468
character,2,4,false,1.0
memory,3,2,false,57.3128
his,1,1,false,3.6725
add,3,0,false,24.6843
power,4,4,false,10.9124
defense,4,2,false,73.6127
role,5,1,false,39.8052
issue,4,5,false,46.1553
reason,0,0,true,1.0
teach,2,2,false,27.6798
admit,7,1,false,35.2726
fast,2,1,true,1.0
many,2,0,false,1.0
TV,4,1,false,35.2338
accept,2,4,false,25.9783
present,4,3,false,14.9294
clearly,2,3,false,35.2107
opportunity,2,2,false,26.8406
also,2,2,true,83.9391
easy,2,1,false,14.1785
want,1,4,false,62.9704
doctor,0,4,false,78.7104
local,2,2,false,28.3943
suddenly,3,1,false,1.0
begin,2,1,false,16.0809
evidence,5,2,false,70.1887
change,3,1,false,58.6105
rest,4,1,false,75.7111
brother,2,2,false,29.135
direction,1,1,false,45.4955
summer,2,0,false,84.0
marriage,6,4,false,65.0982
fight,3,2,false,29.1566
listen,2,2,false,4.6024
than,4,0,false,84.0
control,3,0,true,12.5943
moment,4,2,false,1.0
their,6,1,false,42.8843
outside,3,2,true,50.5676
drive,4,3,false,53.6153
particular,5,4,false,25.2377
continue,3,0,false,56.0294
program,5,1,false,6.0799
charge,4,1,false,42.1638
reveal,2,3,true,1.0
involve,5,1,true,3.1992
shake,3,1,false,22.0996
score,4,3,false,52.4856
most,4,2,false,9.3617
prevent,3,2,false,81.4973
family,5,0,false,48.8445
two,2,2,true,1.0
own,2,1,false,4.6631
generation,2,4,false,1.0
ever,3,1,false,1.0
coach,0,2,false,1.0
moment,2,1,true,16.2064
test,0,0,false,60.447
keep,5,4,true,22.7578
site,2,3,true,1.0
under,4,1,false,58.0394
car,4,0,false,35.1219
popular,3,4,true,1.0
employee,1,0,false,45.7964
shoulder,4,2,false,19.2076
shoulder,3,1,false,56.0213
sort,2,4,false,78.4713
employee,3,1,true,58.3496
yard,2,1,false,22.8885
indicate,2,4,true,1.0
side,1,4,false,14.6529
painting,2,1,false,19.7951
turn,2,1,false,61.2013
much,3,1,false,49.4809
difficult,5,1,false,4.7057
chance,2,2,false,56.2986
soldier,6,0,false,45.463
for,3,3,false,25.1083
all,0,2,false,66.7087
respond,2,2,false,57.3001
market,3,4,true,30.7747
contain,2,3,false,68.3634
success,3,2,false,18.8167
whom,3,1,false,43.7717
myself,2,3,false,46.3111
bed,3,1,false,64.3364
station,3,3,false,18.5194
